"staircase_name","2*riser_gt_mm/1000 +  tread_gt_mm/1000","2*riser_alg_mm/1000 +  tread_alg_mm/1000","gt_num_steps","risers_alg","treads_alg","width_gt_mm","width_alg_mm","riser_gt_mm","riser_alg_mm","tread_gt_mm","tread_alg_mm","width_abs_error","width_pct_error","riser_abs_error","riser_pct_error","tread_abs_error","tread_pct_error","mae_width","rmse_width","mae_riser","rmse_riser","mae_tread","rmse_tread"
vesuvio_outdoor_1_502,1.0700000,0.69,-1,16,144,1510.00,723.0,156.000,209.0,758.000,272.0,787.0,52.11920529801324,53.0,33.97435897435897,486.0,64.11609498680738,1195.28125,1205.507219493106,32.75,35.967867604293694,463.1875,469.178470840255
vesuvio_outdoor_1_503,1.0700000,0.5800000000000001,-1,16,144,1510.00,445.0,156.000,123.0,758.000,334.0,1065.0,70.52980132450331,33.0,21.153846153846153,424.0,55.93667546174142,1195.28125,1205.507219493106,32.75,35.967867604293694,463.1875,469.178470840255
vesuvio_outdoor_1_504,1.0700000,0.436,-1,16,144,1510.00,595.0,156.000,113.0,758.000,210.0,915.0,60.59602649006622,43.0,27.564102564102566,548.0,72.29551451187335,1195.28125,1205.507219493106,32.75,35.967867604293694,463.1875,469.178470840255
vesuvio_outdoor_1_505,1.0700000,0.593,-1,18,147,1510.00,143.0,156.000,178.0,758.000,237.0,1367.0,90.52980132450331,22.0,14.102564102564102,521.0,68.7335092348285,1195.28125,1205.507219493106,32.75,35.967867604293694,463.1875,469.178470840255
vesuvio_outdoor_1_506,1.0700000,0.51,-1,21,118,1510.00,339.0,156.000,120.0,758.000,270.0,1171.0,77.54966887417218,36.0,23.076923076923077,488.0,64.37994722955145,1195.28125,1205.507219493106,32.75,35.967867604293694,463.1875,469.178470840255
vesuvio_outdoor_1_507,1.0700000,0.513,-1,20,123,1510.00,202.0,156.000,127.0,758.000,259.0,1308.0,86.62251655629139,29.0,18.58974358974359,499.0,65.8311345646438,1195.28125,1205.507219493106,32.75,35.967867604293694,463.1875,469.178470840255
vesuvio_outdoor_1_508,1.0700000,0.69,-1,20,123,1510.00,206.0,156.000,171.0,758.000,348.0,1304.0,86.35761589403974,15.0,9.615384615384615,410.0,54.08970976253298,1195.28125,1205.507219493106,32.75,35.967867604293694,463.1875,469.178470840255
vesuvio_outdoor_1_509,1.0700000,0.95,-1,20,123,1510.00,394.0,156.000,226.0,758.000,498.0,1116.0,73.90728476821192,70.0,44.87179487179487,260.0,34.300791556728235,1195.28125,1205.507219493106,32.75,35.967867604293694,463.1875,469.178470840255
vesuvio_outdoor_1_510,1.0700000,0.42100000000000004,-1,14,94,1510.00,151.0,156.000,111.0,758.000,199.0,1359.0,90.0,45.0,28.846153846153847,559.0,73.7467018469657,1195.28125,1205.507219493106,32.75,35.967867604293694,463.1875,469.178470840255
vesuvio_outdoor_1_511,1.0700000,0.585,-1,14,94,1510.00,317.0,156.000,142.0,758.000,301.0,1193.0,79.00662251655629,14.0,8.974358974358974,457.0,60.29023746701847,1195.28125,1205.507219493106,32.75,35.967867604293694,463.1875,469.178470840255
vesuvio_outdoor_1_512,1.0700000,0.509,-1,13,112,1510.00,381.0,156.000,116.0,758.000,277.0,1129.0,74.76821192052981,40.0,25.641025641025642,481.0,63.45646437994723,1195.28125,1205.507219493106,32.75,35.967867604293694,463.1875,469.178470840255
vesuvio_outdoor_1_513,1.0700000,0.597,-1,16,139,1510.00,347.0,156.000,142.0,758.000,313.0,1163.0,77.01986754966887,14.0,8.974358974358974,445.0,58.70712401055409,1195.28125,1205.507219493106,32.75,35.967867604293694,463.1875,469.178470840255
vesuvio_outdoor_1_514,1.0700000,0.556,-1,16,139,1510.00,437.0,156.000,133.0,758.000,290.0,1073.0,71.05960264900662,23.0,14.743589743589743,468.0,61.74142480211082,1195.28125,1205.507219493106,32.75,35.967867604293694,463.1875,469.178470840255
